soccode, level1, level2, level3, level4, fullcode, title, description
51-4193,17.43,28.17,38.92,49.66,51-4193.00,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend plating or coating machines to coat metal or plastic products with chromium, zinc, copper, cadmium, nickel, or other metal to protect or decorate surfaces. Includes electrolytic processes."
51-4194,17.31,20.91,24.51,28.11,51-4194.00,"Tool Grinders, Filers, and Sharpeners","Perform precision smoothing, sharpening, polishing, or grinding of metal objects."
51-4199,16.13,21.81,27.49,33.17,51-4199.00,"Metal Workers and Plastic Workers, All Other",All metal workers and plastic workers not listed separately.
51-5111,13.97,16.47,18.98,21.48,51-5111.00,Prepress Technicians and Workers,Format and proof text and images submitted by designers and clients into finished pages that can be printed. Includes digital and photo typesetting. May produce printing plates.
51-5112,17.38,21.08,24.78,28.48,51-5112.00,Printing Press Operators,"Set up and operate digital, letterpress, lithographic, flexographic, gravure, or other printing machines. Includes short-run offset printing presses."
51-5113,13.62,19.87,26.13,32.38,51-5113.00,Print Binding and Finishing Workers,Bind books and other publications or finish printed products by hand or machine. May set up binding and finishing machines.
51-6011,10.61,12.56,14.52,16.47,51-6011.00,Laundry and Dry-Cleaning Workers,"Operate or tend washing or dry-cleaning machines to wash or dry-clean industrial or household articles, such as cloth garments, suede, leather, furs, blankets, draperies, linens, rugs, and carpets. Includes spotters and dyers of these articles."
51-6021,9.70,10.17,10.65,11.12,51-6021.00,"Pressers, Textile, Garment, and Related Materials",Press or shape articles by hand or machine.
51-6031,9.37,11.67,13.97,16.27,51-6031.00,Sewing Machine Operators,"Operate or tend sewing machines to join, reinforce, decorate, or perform related sewing operations in the manufacture of garment or nongarment products."
51-6041,13.17,16.08,18.99,21.90,51-6041.00,Shoe and Leather Workers and Repairers,"Construct, decorate, or repair leather and leather-like products, such as luggage, shoes, and saddles."
51-6042,16.52,19.03,21.54,24.05,51-6042.00,Shoe Machine Operators and Tenders,"Operate or tend a variety of machines to join, decorate, reinforce, or finish shoes and shoe parts."
51-6051,13.43,16.11,18.79,21.47,51-6051.00,"Sewers, Hand","Sew, join, reinforce, or finish, usually with needle and thread, a variety of manufactured items. Includes weavers and stitchers."
51-6052,10.19,12.48,14.77,17.06,51-6052.00,"Tailors, Dressmakers, and Custom Sewers","Design, make, alter, repair, or fit garments."
51-6061,8.90,12.17,15.45,18.72,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,"Operate or tend machines to bleach, shrink, wash, dye, or finish textiles or synthetic or glass fibers."
51-6062,10.85,13.54,16.24,18.93,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders","Set up, operate, or tend machines that cut textiles."
51-6063,13.12,18.87,24.62,30.37,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders","Set up, operate, or tend machines that knit, loop, weave, or draw in textiles."
51-6064,11.07,14.60,18.12,21.65,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders","Set up, operate, or tend machines that wind or twist textiles; or draw out and combine sliver, such as wool, hemp, or synthetic fibers. Includes slubber machine and drawing frame operators."
51-6091,13.97,18.03,22.10,26.16,51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers","Set up, operate, or tend machines that extrude and form continuous filaments from synthetic materials, such as liquid polymer, rayon, and fiberglass."
51-6092,21.91,31.22,40.53,49.84,51-6092.00,Fabric and Apparel Patternmakers,Draw and construct sets of precision master fabric patterns or layouts. May also mark and cut fabrics and apparel.
51-6093,15.91,18.56,21.22,23.87,51-6093.00,Upholsterers,"Make, repair, or replace upholstery for household furniture or transportation vehicles."
51-6099,11.01,15.68,20.34,25.01,51-6099.00,"Textile, Apparel, and Furnishings Workers, All Other","All textile, apparel, and furnishings workers not listed separately."
51-7011,14.31,18.56,22.80,27.05,51-7011.00,Cabinetmakers and Bench Carpenters,"Cut, shape, and assemble wooden articles or set up and operate a variety of woodworking machines, such as power saws, jointers, and mortisers to surface, cut, or shape lumber or to fabricate parts for wood products."
51-7021,14.02,16.32,18.61,20.91,51-7021.00,Furniture Finishers,"Shape, finish, and refinish damaged, worn, or used furniture or new high-grade furniture to specified color or finish."
51-7031,27.53,31.66,35.78,39.91,51-7031.00,"Model Makers, Wood",Construct full-size and scale wooden precision models of products. Includes wood jig builders and loft workers.
51-7032,33.99,34.94,35.90,36.85,51-7032.00,"Patternmakers, Wood","Plan, lay out, and construct wooden unit or sectional patterns used in forming sand molds for castings."
51-7041,13.63,14.86,16.10,17.33,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood","Set up, operate, or tend wood sawing machines. May operate CNC equipment. Includes lead sawyers."
51-7042,11.00,14.19,17.39,20.58,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing","Set up, operate, or tend woodworking machines, such as drill presses, lathes, shapers, routers, sanders, planers, and wood nailing machines. May operate CNC equipment."
51-7099,17.22,21.09,24.97,28.84,51-7099.00,"Woodworkers, All Other",All woodworkers not listed separately.
51-8011,44.50,51.72,58.93,66.15,51-8011.00,Nuclear Power Reactor Operators,"Operate or control nuclear reactors. Move control rods, start and stop equipment, monitor and adjust controls, and record data in logs. Implement emergency procedures when needed. May respond to abnormalities, determine cause, and recommend corrective action."
51-8012,43.87,47.73,51.60,55.46,51-8012.00,Power Distributors and Dispatchers,"Coordinate, regulate, or distribute electricity or steam."
51-8013,37.62,42.33,47.05,51.76,51-8013.00,Power Plant Operators,"Control, operate, or maintain machinery to generate electric power. Includes auxiliary equipment operators."
51-8021,20.93,37.09,53.24,69.40,51-8021.00,Stationary Engineers and Boiler Operators,"Operate or maintain stationary engines, boilers, or other mechanical equipment to provide utilities for buildings or industrial processes. Operate equipment, such as steam engines, generators, motors, turbines, and steam boilers."
51-8031,21.83,25.00,28.18,31.35,51-8031.00,Water and Wastewater Treatment Plant and System Operators,"Operate or control an entire process or system of machines, often through the use of control boards, to transfer or treat water or wastewater."
51-8091,36.20,39.39,42.57,45.76,51-8091.00,Chemical Plant and System Operators,Control or operate entire chemical processes or system of machines.
51-8092,34.14,42.99,51.84,60.69,51-8092.00,Gas Plant Operators,Distribute or process gas for utility companies and others by controlling compressors to maintain specified pressures on main pipelines.
51-8093,28.12,38.47,48.81,59.16,51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers","Operate or control petroleum refining or processing units. May specialize in controlling manifold and pumping systems, gauging or testing oil in storage tanks, or regulating the flow of oil into pipelines."
51-8099,21.03,28.50,35.98,43.45,51-8099.04,Hydroelectric Plant Technicians,"Monitor and control activities associated with hydropower generation. Operate plant equipment, such as turbines, pumps, valves, gates, fans, electric control boards, and battery banks. Monitor equipment operation and performance and make necessary adjustments to ensure optimal performance. Perform equipment maintenance and repair as necessary."
51-8099,21.03,28.50,35.98,43.45,51-8099.03,Biomass Plant Technicians,Control and monitor biomass plant activities and perform maintenance as needed.
51-8099,21.03,28.50,35.98,43.45,51-8099.02,Methane/Landfill Gas Generation System Technicians,"Monitor, operate, and maintain landfill gas collection system components and environmental monitoring and control systems."
51-8099,21.03,28.50,35.98,43.45,51-8099.01,Biofuels Processing Technicians,"Calculate, measure, load, mix, and process refined feedstock with additives in fermentation or reaction process vessels and monitor production process. Perform, and keep records of, plant maintenance, repairs, and safety inspections."
51-8099,21.03,28.50,35.98,43.45,51-8099.00,"Plant and System Operators, All Other",All plant and system operators not listed separately.
51-9011,27.03,32.32,37.62,42.91,51-9011.00,Chemical Equipment Operators and Tenders,"Operate or tend equipment to control chemical changes or reactions in the processing of industrial or consumer products. Equipment used includes devulcanizers, steam-jacketed kettles, and reactor vessels."
51-9012,17.09,21.94,26.78,31.63,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders","Set up, operate, or tend continuous flow or vat-type equipment; filter presses; shaker screens; centrifuges; condenser tubes; precipitating, fermenting, or evaporating tanks; scrubbing towers; or batch stills. These machines extract, sort, or separate liquids, gases, or solids from other materials to recover a refined product. Includes dairy processing equipment operators."
51-9021,17.05,21.02,24.99,28.96,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders","Set up, operate, or tend machines to crush, grind, or polish materials, such as coal, glass, grain, stone, food, or rubber."
51-9022,16.97,18.63,20.30,21.96,51-9022.00,"Grinding and Polishing Workers, Hand","Grind, sand, or polish, using hand tools or hand-held power tools, a variety of metal, wood, stone, clay, plastic, or glass objects. Includes chippers, buffers, and finishers."
51-9023,21.51,26.51,31.51,36.51,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders","Set up, operate, or tend machines to mix or blend materials, such as chemicals, tobacco, liquids, color pigments, or explosive ingredients."
51-9031,13.53,15.62,17.70,19.79,51-9031.00,"Cutters and Trimmers, Hand","Use hand tools or hand-held power tools to cut and trim a variety of manufactured items, such as carpet, fabric, stone, glass, or rubber."
