soccode, level1, level2, level3, level4, fullcode, title, description
51-2093,13.74,16.56,19.38,22.20,51-2093.00,Timing Device Assemblers and Adjusters,"Perform precision assembling, adjusting, or calibrating, within narrow tolerances, of timing devices such as digital clocks or timing devices with electrical or electronic components."
51-2099,13.77,16.54,19.31,22.08,51-2099.00,"Assemblers and Fabricators, All Other",All assemblers and fabricators not listed separately.
51-3011,13.69,16.41,19.14,21.86,51-3011.00,Bakers,"Mix and bake ingredients to produce breads, rolls, cookies, cakes, pies, pastries, or other baked goods."
51-3021,18.36,20.94,23.52,26.10,51-3021.00,Butchers and Meat Cutters,"Cut, trim, or prepare consumer-sized portions of meat for use or sale in retail establishments."
51-3022,13.75,15.22,16.68,18.15,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers","Use hand or hand tools to perform routine cutting and trimming of meat, poultry, and seafood."
51-3023,10.98,13.16,15.34,17.52,51-3023.00,Slaughterers and Meat Packers,"Work in slaughtering, meat packing, or wholesale establishments performing precision functions involving the preparation of meat. Work may include specialized slaughtering tasks, cutting standard or premium cuts of meat for marketing, making sausage, or wrapping meats."
51-3091,15.09,17.62,20.14,22.67,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders","Operate or tend food or tobacco roasting, baking, or drying equipment, including hearth ovens, kiln driers, roasters, char kilns, and vacuum drying equipment."
51-3092,12.02,16.22,20.42,24.62,51-3092.00,Food Batchmakers,Set up and operate equipment that mixes or blends ingredients used in the manufacturing of food products. Includes candy makers and cheese makers.
51-3093,11.06,14.43,17.81,21.18,51-3093.00,Food Cooking Machine Operators and Tenders,"Operate or tend cooking equipment, such as steam cooking vats, deep fry cookers, pressure cookers, kettles, and boilers, to prepare food products."
51-3099,13.09,15.21,17.32,19.44,51-3099.00,"Food Processing Workers, All Other",All food processing workers not listed separately.
51-4011,17.09,21.27,25.44,29.62,51-4011.00,"Computer-Controlled Machine Tool Operators, Metal and Plastic",Operate computer-controlled machines or robots to perform one or more machine functions on metal or plastic work pieces.
51-4012,23.65,29.45,35.25,41.05,51-4012.00,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic","Develop programs to control machining or processing of metal or plastic parts by automatic machine tools, equipment, or systems."
51-4021,13.61,17.63,21.66,25.68,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend machines to extrude or draw thermoplastic or metal materials into tubes, rods, hoses, wire, bars, or structural shapes."
51-4022,15.85,19.52,23.19,26.86,51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend forging machines to taper, shape, or form metal or plastic parts."
51-4023,14.62,17.87,21.11,24.36,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend machines to roll steel or plastic forming bends, beads, knurls, rolls, or plate or to flatten, temper, or reduce gauge of material."
51-4031,13.53,17.30,21.06,24.83,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend machines to saw, cut, shear, slit, punch, crimp, notch, bend, or straighten metal or plastic material."
51-4032,27.41,29.77,32.13,34.49,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend drilling machines to drill, bore, ream, mill, or countersink metal or plastic work pieces."
51-4033,14.42,17.59,20.77,23.94,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend grinding and related tools that remove excess material or burrs from surfaces, sharpen edges or corners, or buff, hone, or polish metal or plastic work pieces."
51-4034,14.75,21.18,27.60,34.03,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend lathe and turning machines to turn, bore, thread, form, or face metal or plastic materials, such as wire, rod, or bar stock."
51-4035,22.03,24.06,26.08,28.11,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend milling or planing machines to mill, plane, shape, groove, or profile metal or plastic work pieces."
51-4041,19.53,24.64,29.76,34.87,51-4041.00,Machinists,"Set up and operate a variety of machine tools to produce precision parts and instruments. Includes precision instrument makers who fabricate, modify, or repair mechanical instruments. May also fabricate and modify parts to make or repair machine tools or maintain industrial machines, applying knowledge of mechanics, mathematics, metal properties, layout, and machining procedures."
51-4051,16.93,21.15,25.37,29.59,51-4051.00,Metal-Refining Furnace Operators and Tenders,"Operate or tend furnaces, such as gas, oil, coal, electric-arc or electric induction, open-hearth, or oxygen furnaces, to melt and refine metal before casting or to produce specified types of steel."
51-4052,21.48,23.42,25.37,27.31,51-4052.00,"Pourers and Casters, Metal",Operate hand-controlled mechanisms to pour and regulate the flow of molten metal into molds to produce castings or ingots.
51-4061,29.31,34.70,40.09,45.48,51-4061.00,"Model Makers, Metal and Plastic","Set up and operate machines, such as lathes, milling and engraving machines, and jig borers to make working models of metal or plastic objects. Includes template makers."
51-4062,17.53,21.21,24.89,28.57,51-4062.00,"Patternmakers, Metal and Plastic","Lay out, machine, fit, and assemble castings and parts to metal or plastic foundry patterns, core boxes, or match plates."
51-4071,19.40,22.20,25.00,27.80,51-4071.00,Foundry Mold and Coremakers,Make or form wax or sand cores or molds used in the production of metal castings in foundries.
51-4072,13.68,17.89,22.10,26.31,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend metal or plastic molding, casting, or coremaking machines to mold or cast metal or thermoplastic parts or products."
51-4081,13.85,20.00,26.15,32.30,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend more than one type of cutting or forming machine tool or robot."
51-4111,21.86,28.44,35.02,41.60,51-4111.00,Tool and Die Makers,"Analyze specifications, lay out metal stock, set up and operate machine tools, and fit and assemble parts to make and repair dies, cutting tools, jigs, fixtures, gauges, and machinists hand tools."
51-4121,20.58,24.28,27.98,31.68,51-4121.07,Solderers and Brazers,"Braze or solder together components to assemble fabricated metal parts, using soldering iron, torch, or welding machine and flux."
51-4121,20.58,24.28,27.98,31.68,51-4121.06,"Welders, Cutters, and Welder Fitters","Use hand-welding or flame-cutting equipment to weld or join metal components or to fill holes, indentations, or seams of fabricated metal products."
51-4121,20.58,24.28,27.98,31.68,51-4121.00,"Welders, Cutters, Solderers, and Brazers","Use hand-welding, flame-cutting, hand soldering, or brazing equipment to weld or join metal components or to fill holes, indentations, or seams of fabricated metal products."
51-4122,17.59,21.93,26.26,30.60,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders","Set up, operate, or tend welding, soldering, or brazing machines or robots that weld, braze, solder, or heat treat metal products, components, or assemblies. Includes workers who operate laser cutters or laser-beam machines."
51-4191,14.11,18.67,23.23,27.79,51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend heating equipment, such as heat-treating furnaces, flame-hardening machines, induction machines, soaking pits, or vacuum equipment to temper, harden, anneal, or heat-treat metal or plastic objects."
51-4192,20.30,24.69,29.08,33.47,51-4192.00,"Layout Workers, Metal and Plastic","Lay out reference points and dimensions on metal or plastic stock or workpieces, such as sheets, plates, tubes, structural shapes, castings, or machine parts, for further processing. Includes shipfitters."
51-4193,16.86,20.16,23.46,26.76,51-4193.00,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic","Set up, operate, or tend plating or coating machines to coat metal or plastic products with chromium, zinc, copper, cadmium, nickel, or other metal to protect or decorate surfaces. Includes electrolytic processes."
51-4194,13.75,17.97,22.19,26.41,51-4194.00,"Tool Grinders, Filers, and Sharpeners","Perform precision smoothing, sharpening, polishing, or grinding of metal objects."
51-4199,14.31,19.90,25.49,31.08,51-4199.00,"Metal Workers and Plastic Workers, All Other",All metal workers and plastic workers not listed separately.
51-5111,17.16,22.15,27.14,32.13,51-5111.00,Prepress Technicians and Workers,Format and proof text and images submitted by designers and clients into finished pages that can be printed. Includes digital and photo typesetting. May produce printing plates.
51-5112,17.66,19.23,20.81,22.38,51-5112.00,Printing Press Operators,"Set up and operate digital, letterpress, lithographic, flexographic, gravure, or other printing machines. Includes short-run offset printing presses."
51-5113,13.70,16.80,19.91,23.01,51-5113.00,Print Binding and Finishing Workers,Bind books and other publications or finish printed products by hand or machine. May set up binding and finishing machines.
51-6011,10.99,12.89,14.80,16.70,51-6011.00,Laundry and Dry-Cleaning Workers,"Operate or tend washing or dry-cleaning machines to wash or dry-clean industrial or household articles, such as cloth garments, suede, leather, furs, blankets, draperies, linens, rugs, and carpets. Includes spotters and dyers of these articles."
51-6021,10.96,12.08,13.19,14.31,51-6021.00,"Pressers, Textile, Garment, and Related Materials",Press or shape articles by hand or machine.
